# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	74.000000	95.000000
1	83.955452	96.656799
2	93.920799	101.323196
3	103.896049	108.999199
4	113.881203	119.684799
5	123.876251	133.380005
6	133.881195	150.084793
7	143.896057	169.799194
8	153.920807	192.523193
9	163.955444	218.256805
10	174.000000	247.000000
11	183.855453	218.256805
12	193.720795	192.523193
13	203.596054	169.799194
14	213.481201	150.084793
15	223.376251	133.380005
16	233.281204	119.684799
17	243.196045	108.999199
18	253.120804	101.323196
19	263.055450	96.656799
20	273.000000	95.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	74.000000	95.000000	0	0.00000000
1	74.000000	95.000000	0	0.00000000
2	74.000000	95.000000	0	0.00000000
3	74.000000	95.000000	0	0.00000000
4	74.000000	95.000000	0	0.00000000
5	74.000000	95.000000	0	0.00000000
6	74.000000	95.000000	0	0.00000000
7	74.000000	95.000000	0	0.00000000
8	74.000000	95.000000	0	0.00000000
9	74.000000	95.000000	0	0.00000000
10	74.000000	95.000000	0	0.00000000
11	74.000000	95.000000	0	0.00000000
12	74.000000	95.000000	0	0.00000000
13	74.000000	95.000000	0	0.00000000
14	74.000000	95.000000	0	0.00000000
15	74.000000	95.000000	0	0.00000000
16	74.000000	95.000000	0	0.00000000
17	74.000000	95.000000	0	0.00000000
18	74.000000	95.000000	0	0.00000000
19	74.000000	95.000000	0	0.00000000
20	74.000000	95.000000	0	0.00000000
21	74.000000	95.000000	0	0.00000000
22	74.000000	95.000000	0	0.00000000
23	74.000000	95.000000	0	0.00000000
24	74.000000	95.000000	0	0.00000000
25	74.000000	95.000000	0	0.00000000
26	74.000000	95.000000	0	0.00000000
27	74.000000	95.000000	0	0.00000000
28	74.000000	95.000000	0	0.00000000
29	74.000000	95.000000	0	0.00000000
30	74.000000	95.000000	0	0.00000000
31	74.000000	95.000000	0	0.00000000
32	74.000000	95.000000	0	0.00000000
33	83.955452	96.656799	1	0.00000000
34	83.955452	96.656799	1	0.00000000
35	83.955452	96.656799	1	0.00000000
36	83.955452	96.656799	1	0.00000000
37	83.955452	96.656799	1	0.00000000
38	83.955452	96.656799	1	0.00000000
39	83.955452	96.656799	1	0.00000000
40	83.955452	96.656799	1	0.00000000
41	83.955452	96.656799	1	0.00000000
42	83.955452	96.656799	1	0.00000000
43	83.955452	96.656799	1	0.00000000
44	83.955452	96.656799	1	0.00000000
45	83.955452	96.656799	1	0.00000000
46	83.955452	96.656799	1	0.00000000
47	83.955452	96.656799	1	0.00000000
48	83.955452	96.656799	1	0.00000000
49	83.955452	96.656799	1	0.00000000
50	83.955452	96.656799	1	0.00000000
51	83.955452	96.656799	1	0.00000000
52	83.955452	96.656799	1	0.00000000
53	83.955452	96.656799	1	0.00000000
54	83.955452	96.656799	1	0.00000000
55	83.955452	96.656799	1	0.00000000
56	83.955452	96.656799	1	0.00000000
57	83.955452	96.656799	1	0.00000000
58	83.955452	96.656799	1	0.00000000
59	83.955452	96.656799	1	0.00000000
60	83.955452	96.656799	1	0.00000000
61	83.955452	96.656799	1	0.00000000
62	83.955452	96.656799	1	0.00000000
63	83.955452	96.656799	1	0.00000000
64	83.955452	96.656799	1	0.00000000
65	83.955452	96.656799	1	0.00000000
66	93.920799	101.323196	2	0.00000000
67	93.920799	101.323196	2	0.00000000
68	93.920799	101.323196	2	0.00000000
69	93.920799	101.323196	2	0.00000000
70	93.920799	101.323196	2	0.00000000
71	93.920799	101.323196	2	0.00000000
72	93.920799	101.323196	2	0.00000000
73	93.920799	101.323196	2	0.00000000
74	93.920799	101.323196	2	0.00000000
75	93.920799	101.323196	2	0.00000000
76	93.920799	101.323196	2	0.00000000
77	93.920799	101.323196	2	0.00000000
